# Intensity Error [H,H,0] [-H,H,0] [0,0,L] DeltaE
#  shape: 40x1x1x87
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.237500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.312500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.387500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.462500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.537500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.612500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.687500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.762500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.837500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.912500e+01
nan nan 6.250004e-01 1.000000e+00 0.000000e+00 5.987500e+01
2.068403e-05 7.289059e-06 6.750004e-01 1.000000e+00 0.000000e+00 -4.625000e+00
6.697330e-05 1.156039e-05 6.750004e-01 1.000000e+00 0.000000e+00 -3.875000e+00
1.164448e-04 1.509543e-05 6.750004e-01 1.000000e+00 0.000000e+00 -3.125000e+00
2.237801e-04 2.083709e-05 6.750004e-01 1.000000e+00 0.000000e+00 -2.375000e+00
3.622001e-04 2.599785e-05 6.750004e-01 1.000000e+00 0.000000e+00 -1.625000e+00
4.653744e-04 3.079991e-05 6.750004e-01 1.000000e+00 0.000000e+00 -8.750000e-01
6.085137e-04 3.321729e-05 6.750004e-01 1.000000e+00 0.000000e+00 -1.250000e-01
6.081808e-04 3.354336e-05 6.750004e-01 1.000000e+00 0.000000e+00 6.250000e-01
4.447878e-04 3.031744e-05 6.750004e-01 1.000000e+00 0.000000e+00 1.375000e+00
3.068829e-04 2.472158e-05 6.750004e-01 1.000000e+00 0.000000e+00 2.125000e+00
1.180256e-04 1.736139e-05 6.750004e-01 1.000000e+00 0.000000e+00 2.875000e+00
1.267758e-05 1.099134e-05 6.750004e-01 1.000000e+00 0.000000e+00 3.625000e+00
-1.379022e-05 8.649444e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.375000e+00
-9.460142e-06 7.768899e-06 6.750004e-01 1.000000e+00 0.000000e+00 5.125000e+00
-5.844507e-06 7.403792e-06 6.750004e-01 1.000000e+00 0.000000e+00 5.875000e+00
6.484392e-06 6.244577e-06 6.750004e-01 1.000000e+00 0.000000e+00 6.625000e+00
2.935035e-06 5.821419e-06 6.750004e-01 1.000000e+00 0.000000e+00 7.375000e+00
1.277917e-05 5.855815e-06 6.750004e-01 1.000000e+00 0.000000e+00 8.125000e+00
5.675904e-06 5.095046e-06 6.750004e-01 1.000000e+00 0.000000e+00 8.875000e+00
1.551031e-05 4.871193e-06 6.750004e-01 1.000000e+00 0.000000e+00 9.625000e+00
6.159133e-06 4.891087e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.037500e+01
1.385458e-05 4.927661e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.112500e+01
1.047770e-05 5.291166e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.187500e+01
2.264717e-06 3.844038e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.262500e+01
2.089462e-05 5.251788e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.337500e+01
2.136361e-05 5.712722e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.412500e+01
1.771503e-05 5.758143e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.487500e+01
1.487936e-05 5.189014e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.562500e+01
1.234505e-05 5.564344e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.637500e+01
2.371443e-05 5.967435e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.712500e+01
2.170981e-05 6.517053e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.787500e+01
2.061010e-05 6.766071e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.862500e+01
2.653729e-05 7.101148e-06 6.750004e-01 1.000000e+00 0.000000e+00 1.937500e+01
1.835976e-05 6.895848e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.012500e+01
3.389937e-05 7.245516e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.087500e+01
4.724384e-05 7.492518e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.162500e+01
3.507595e-05 6.964101e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.237500e+01
4.256770e-05 6.682720e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.312500e+01
3.125972e-05 6.193108e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.387500e+01
2.511555e-05 5.794545e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.462500e+01
4.305765e-05 5.525935e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.537500e+01
2.622480e-05 4.639450e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.612500e+01
2.146792e-05 4.839120e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.687500e+01
3.792976e-05 5.181673e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.762500e+01
3.300835e-05 5.180203e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.837500e+01
3.930370e-05 5.633319e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.912500e+01
4.460160e-05 5.503009e-06 6.750004e-01 1.000000e+00 0.000000e+00 2.987500e+01
5.939314e-05 6.101141e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.062500e+01
4.362913e-05 5.024478e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.137500e+01
4.545011e-05 5.521410e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.212500e+01
4.660283e-05 5.251804e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.287500e+01
4.159863e-05 4.903947e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.362500e+01
4.227597e-05 5.210516e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.437500e+01
4.708276e-05 4.960415e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.512500e+01
4.610696e-05 4.752060e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.587500e+01
5.009265e-05 4.567072e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.662500e+01
4.893208e-05 4.451820e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.737500e+01
4.896642e-05 4.179557e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.812500e+01
4.415692e-05 3.933675e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.887500e+01
4.736488e-05 4.217396e-06 6.750004e-01 1.000000e+00 0.000000e+00 3.962500e+01
4.404078e-05 3.867662e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.037500e+01
4.015574e-05 3.901179e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.112500e+01
3.981459e-05 4.205533e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.187500e+01
2.486669e-05 3.361272e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.262500e+01
2.252632e-05 3.399331e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.337500e+01
1.129888e-05 3.289631e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.412500e+01
1.093809e-05 3.841687e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.487500e+01
1.764999e-06 4.202234e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.562500e+01
-1.511141e-07 5.125476e-06 6.750004e-01 1.000000e+00 0.000000e+00 4.637500e+01
0.000000e+00 0.000000e+00 6.750004e-01 1.000000e+00 0.000000e+00 4.712500e+01
0.000000e+00 0.000000e+00 6.750004e-01 1.000000e+00 0.000000e+00 4.787500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 4.862500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 4.937500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.012500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.087500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.162500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.237500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.312500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.387500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.462500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.537500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.612500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.687500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.762500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.837500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.912500e+01
nan nan 6.750004e-01 1.000000e+00 0.000000e+00 5.987500e+01
4.004162e-05 9.113737e-06 7.250004e-01 1.000000e+00 0.000000e+00 -4.625000e+00
6.193773e-05 1.134205e-05 7.250004e-01 1.000000e+00 0.000000e+00 -3.875000e+00
1.134464e-04 1.553326e-05 7.250004e-01 1.000000e+00 0.000000e+00 -3.125000e+00
2.611152e-04 2.196495e-05 7.250004e-01 1.000000e+00 0.000000e+00 -2.375000e+00
4.205074e-04 2.785573e-05 7.250004e-01 1.000000e+00 0.000000e+00 -1.625000e+00
4.805275e-04 3.139699e-05 7.250004e-01 1.000000e+00 0.000000e+00 -8.750000e-01
6.415240e-04 3.439291e-05 7.250004e-01 1.000000e+00 0.000000e+00 -1.250000e-01
5.845065e-04 3.429051e-05 7.250004e-01 1.000000e+00 0.000000e+00 6.250000e-01
4.699267e-04 3.121738e-05 7.250004e-01 1.000000e+00 0.000000e+00 1.375000e+00
2.602128e-04 2.470502e-05 7.250004e-01 1.000000e+00 0.000000e+00 2.125000e+00
1.253586e-04 1.880699e-05 7.250004e-01 1.000000e+00 0.000000e+00 2.875000e+00
1.946589e-05 1.158879e-05 7.250004e-01 1.000000e+00 0.000000e+00 3.625000e+00
-1.068752e-05 8.752755e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.375000e+00
-8.257463e-06 8.818079e-06 7.250004e-01 1.000000e+00 0.000000e+00 5.125000e+00
-1.682268e-05 7.604557e-06 7.250004e-01 1.000000e+00 0.000000e+00 5.875000e+00
1.217047e-05 6.962511e-06 7.250004e-01 1.000000e+00 0.000000e+00 6.625000e+00
5.938465e-06 6.320672e-06 7.250004e-01 1.000000e+00 0.000000e+00 7.375000e+00
1.686418e-05 6.246484e-06 7.250004e-01 1.000000e+00 0.000000e+00 8.125000e+00
2.706150e-05 6.752424e-06 7.250004e-01 1.000000e+00 0.000000e+00 8.875000e+00
1.591547e-05 4.820827e-06 7.250004e-01 1.000000e+00 0.000000e+00 9.625000e+00
9.556256e-06 5.353715e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.037500e+01
5.333807e-06 4.073972e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.112500e+01
3.541925e-06 4.703979e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.187500e+01
9.175530e-06 5.155729e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.262500e+01
2.180154e-05 5.486504e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.337500e+01
5.392414e-06 5.394949e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.412500e+01
2.340053e-05 6.187848e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.487500e+01
3.510448e-05 6.512428e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.562500e+01
2.281388e-05 6.508953e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.637500e+01
4.780542e-05 7.383142e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.712500e+01
2.604287e-05 6.676473e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.787500e+01
3.860440e-05 7.741448e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.862500e+01
4.263398e-05 7.791711e-06 7.250004e-01 1.000000e+00 0.000000e+00 1.937500e+01
4.582784e-05 8.259711e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.012500e+01
4.401326e-05 7.868014e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.087500e+01
5.727424e-05 7.902580e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.162500e+01
6.805453e-05 8.535458e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.237500e+01
5.974907e-05 7.598750e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.312500e+01
6.607486e-05 7.548853e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.387500e+01
5.384063e-05 7.528461e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.462500e+01
5.529016e-05 6.376032e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.537500e+01
4.552924e-05 6.147920e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.612500e+01
3.197269e-05 5.605942e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.687500e+01
3.727465e-05 5.432205e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.762500e+01
4.475012e-05 5.725440e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.837500e+01
3.419407e-05 5.185722e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.912500e+01
2.920036e-05 4.776693e-06 7.250004e-01 1.000000e+00 0.000000e+00 2.987500e+01
3.959825e-05 5.136363e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.062500e+01
2.871379e-05 4.231800e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.137500e+01
2.382890e-05 4.352260e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.212500e+01
1.855319e-05 3.629932e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.287500e+01
2.488631e-05 3.917560e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.362500e+01
1.405807e-05 3.906609e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.437500e+01
1.834768e-05 3.607186e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.512500e+01
1.695937e-05 3.594574e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.587500e+01
2.877581e-05 3.721718e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.662500e+01
2.986551e-05 3.802392e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.737500e+01
3.736960e-05 3.811907e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.812500e+01
3.897278e-05 3.849795e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.887500e+01
4.073571e-05 4.060605e-06 7.250004e-01 1.000000e+00 0.000000e+00 3.962500e+01
4.457810e-05 3.809313e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.037500e+01
4.019763e-05 3.792097e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.112500e+01
2.882143e-05 3.553804e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.187500e+01
1.914675e-05 3.068322e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.262500e+01
9.418908e-06 2.618875e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.337500e+01
8.182183e-06 2.782045e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.412500e+01
2.583301e-06 2.454126e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.487500e+01
2.749606e-06 3.219850e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.562500e+01
-8.164569e-07 3.619267e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.637500e+01
1.724393e-06 3.129367e-06 7.250004e-01 1.000000e+00 0.000000e+00 4.712500e+01
4.768088e-05 3.371549e-05 7.250004e-01 1.000000e+00 0.000000e+00 4.787500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 4.862500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 4.937500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.012500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.087500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.162500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.237500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.312500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.387500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.462500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.537500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.612500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.687500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.762500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.837500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.912500e+01
nan nan 7.250004e-01 1.000000e+00 0.000000e+00 5.987500e+01
1.037515e-05 7.768512e-06 7.750004e-01 1.000000e+00 0.000000e+00 -4.625000e+00
6.774284e-05 1.189852e-05 7.750004e-01 1.000000e+00 0.000000e+00 -3.875000e+00
1.628734e-04 1.783673e-05 7.750004e-01 1.000000e+00 0.000000e+00 -3.125000e+00
2.777011e-04 2.302893e-05 7.750004e-01 1.000000e+00 0.000000e+00 -2.375000e+00
4.410681e-04 2.988770e-05 7.750004e-01 1.000000e+00 0.000000e+00 -1.625000e+00
6.037379e-04 3.409814e-05 7.750004e-01 1.000000e+00 0.000000e+00 -8.750000e-01
7.119829e-04 3.684335e-05 7.750004e-01 1.000000e+00 0.000000e+00 -1.250000e-01
6.932100e-04 3.733449e-05 7.750004e-01 1.000000e+00 0.000000e+00 6.250000e-01
4.866671e-04 3.270897e-05 7.750004e-01 1.000000e+00 0.000000e+00 1.375000e+00
3.973245e-04 2.755861e-05 7.750004e-01 1.000000e+00 0.000000e+00 2.125000e+00
1.412706e-04 2.055431e-05 7.750004e-01 1.000000e+00 0.000000e+00 2.875000e+00
5.368481e-05 1.296918e-05 7.750004e-01 1.000000e+00 0.000000e+00 3.625000e+00
3.204199e-06 9.758998e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.375000e+00
-9.277278e-06 9.279127e-06 7.750004e-01 1.000000e+00 0.000000e+00 5.125000e+00
-1.698957e-05 9.547307e-06 7.750004e-01 1.000000e+00 0.000000e+00 5.875000e+00
2.810094e-05 6.809754e-06 7.750004e-01 1.000000e+00 0.000000e+00 6.625000e+00
1.954492e-05 7.668324e-06 7.750004e-01 1.000000e+00 0.000000e+00 7.375000e+00
1.621061e-05 5.752224e-06 7.750004e-01 1.000000e+00 0.000000e+00 8.125000e+00
1.996790e-05 6.255108e-06 7.750004e-01 1.000000e+00 0.000000e+00 8.875000e+00
3.012866e-05 6.406205e-06 7.750004e-01 1.000000e+00 0.000000e+00 9.625000e+00
3.619472e-05 6.846024e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.037500e+01
2.839377e-05 6.519099e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.112500e+01
4.017303e-05 7.385433e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.187500e+01
3.328075e-05 7.117938e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.262500e+01
5.663501e-05 7.678716e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.337500e+01
3.904349e-05 7.384487e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.412500e+01
5.047717e-05 8.112287e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.487500e+01
4.555371e-05 7.786369e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.562500e+01
6.894343e-05 9.551464e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.637500e+01
8.038325e-05 8.811267e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.712500e+01
7.461163e-05 8.972985e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.787500e+01
8.557578e-05 9.964732e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.862500e+01
7.032368e-05 9.345865e-06 7.750004e-01 1.000000e+00 0.000000e+00 1.937500e+01
5.799719e-05 8.882523e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.012500e+01
4.403150e-05 7.756297e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.087500e+01
5.667287e-05 7.820349e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.162500e+01
5.768470e-05 8.048622e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.237500e+01
4.932223e-05 7.112395e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.312500e+01
4.611164e-05 6.481802e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.387500e+01
2.890230e-05 6.346256e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.462500e+01
4.049816e-05 5.762550e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.537500e+01
1.922015e-05 4.902740e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.612500e+01
1.599609e-05 4.671654e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.687500e+01
1.141124e-05 3.936112e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.762500e+01
1.912494e-05 4.263058e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.837500e+01
9.516236e-06 3.252155e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.912500e+01
1.016133e-05 3.275122e-06 7.750004e-01 1.000000e+00 0.000000e+00 2.987500e+01
5.059132e-06 2.741965e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.062500e+01
1.354546e-05 3.209006e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.137500e+01
7.777085e-06 3.333213e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.212500e+01
1.425514e-05 3.401278e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.287500e+01
1.318841e-05 3.171953e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.362500e+01
4.533557e-06 3.285858e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.437500e+01
1.248884e-05 3.383494e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.512500e+01
9.298621e-06 3.501788e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.587500e+01
1.575945e-05 2.964133e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.662500e+01
1.759581e-05 3.315088e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.737500e+01
3.370556e-05 3.832247e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.812500e+01
3.711064e-05 3.996644e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.887500e+01
3.788283e-05 3.969371e-06 7.750004e-01 1.000000e+00 0.000000e+00 3.962500e+01
4.839123e-05 3.954926e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.037500e+01
5.141573e-05 4.124154e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.112500e+01
3.412350e-05 3.620578e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.187500e+01
2.195740e-05 3.233688e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.262500e+01
1.040588e-05 2.796121e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.337500e+01
2.668650e-06 2.205821e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.412500e+01
5.112128e-06 2.274586e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.487500e+01
1.191501e-07 2.269416e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.562500e+01
6.208200e-07 2.532749e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.637500e+01
-6.649256e-06 3.271051e-06 7.750004e-01 1.000000e+00 0.000000e+00 4.712500e+01
0.000000e+00 0.000000e+00 7.750004e-01 1.000000e+00 0.000000e+00 4.787500e+01
0.000000e+00 0.000000e+00 7.750004e-01 1.000000e+00 0.000000e+00 4.862500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 4.937500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.012500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.087500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.162500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.237500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.312500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.387500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.462500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.537500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.612500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.687500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.762500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.837500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.912500e+01
nan nan 7.750004e-01 1.000000e+00 0.000000e+00 5.987500e+01
3.400830e-05 1.097295e-05 8.250004e-01 1.000000e+00 0.000000e+00 -4.625000e+00
9.357293e-05 1.434307e-05 8.250004e-01 1.000000e+00 0.000000e+00 -3.875000e+00
1.638574e-04 2.049307e-05 8.250004e-01 1.000000e+00 0.000000e+00 -3.125000e+00
3.484673e-04 2.732474e-05 8.250004e-01 1.000000e+00 0.000000e+00 -2.375000e+00
5.426137e-04 3.500149e-05 8.250004e-01 1.000000e+00 0.000000e+00 -1.625000e+00
7.245937e-04 3.998663e-05 8.250004e-01 1.000000e+00 0.000000e+00 -8.750000e-01
8.428896e-04 4.560872e-05 8.250004e-01 1.000000e+00 0.000000e+00 -1.250000e-01
8.911438e-04 4.529435e-05 8.250004e-01 1.000000e+00 0.000000e+00 6.250000e-01
7.836873e-04 4.247909e-05 8.250004e-01 1.000000e+00 0.000000e+00 1.375000e+00
7.090110e-04 3.747004e-05 8.250004e-01 1.000000e+00 0.000000e+00 2.125000e+00
2.806751e-04 2.669417e-05 8.250004e-01 1.000000e+00 0.000000e+00 2.875000e+00
8.499358e-05 1.570260e-05 8.250004e-01 1.000000e+00 0.000000e+00 3.625000e+00
3.793505e-06 1.079468e-05 8.250004e-01 1.000000e+00 0.000000e+00 4.375000e+00
7.934604e-06 1.011913e-05 8.250004e-01 1.000000e+00 0.000000e+00 5.125000e+00
3.099253e-06 1.102073e-05 8.250004e-01 1.000000e+00 0.000000e+00 5.875000e+00
4.873334e-05 8.903592e-06 8.250004e-01 1.000000e+00 0.000000e+00 6.625000e+00
2.657331e-05 8.589501e-06 8.250004e-01 1.000000e+00 0.000000e+00 7.375000e+00
5.329919e-05 8.803430e-06 8.250004e-01 1.000000e+00 0.000000e+00 8.125000e+00
5.915774e-05 8.994846e-06 8.250004e-01 1.000000e+00 0.000000e+00 8.875000e+00
6.815060e-05 8.941742e-06 8.250004e-01 1.000000e+00 0.000000e+00 9.625000e+00
5.555559e-05 8.664994e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.037500e+01
4.834270e-05 7.911073e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.112500e+01
6.283436e-05 8.989559e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.187500e+01
6.532773e-05 9.274065e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.262500e+01
7.219510e-05 8.797081e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.337500e+01
6.010543e-05 8.866448e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.412500e+01
6.890825e-05 9.479608e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.487500e+01
4.808983e-05 8.789857e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.562500e+01
5.829123e-05 1.005600e-05 8.250004e-01 1.000000e+00 0.000000e+00 1.637500e+01
8.157281e-05 9.390062e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.712500e+01
5.962426e-05 8.958898e-06 8.250004e-01 1.000000e+00 0.000000e+00 1.787500e+01
